INCIDENT_NUMBER;OFFENSE_CODE_GROUP;OCCURRED_ON_DATE;UCR_PART;Lat;Long
I182067195;Medical Assistance;22/08/2018 13:09;Part Three;4.233.128.553;-7.110.772.497
I182067188;Motor Vehicle Accident Response;22/08/2018 13:12;Part Three;4.229.855.898;-7.107.307.742
I182067182;Investigate Property;21/08/2018 21:30;Part Three;4.229.004.971;-7.107.021.576
I182067176;Verbal Disputes;22/08/2018 12:33;Part Three;4.229.716.347;-7.107.954.018
I182067170;Counterfeiting;20/08/2018 13:00;Part Two;4.235.438.252;-7.105.213.281
I182067162;Larceny From Motor Vehicle;21/08/2018 23:30;Part One;4.228.203.813;-7.105.231.110
I182067157;Commercial Burglary;21/08/2018 16:00;Part One;4.233.648.288;-7.103.663.037
I182067152;Other;22/08/2018 11:15;Part Two;4.232.866.284;-7.108.563.401
I182067144;Larceny;22/08/2018 10:18;Part One;4.230.938.437;-7.108.262.277
I182067135;Fraud;21/08/2018 10:00;Part Two;4.228.943.324;-7.106.052.190
I182067130;Police Service Incidents;22/08/2018 10:02;Part Three;4.235.007.201;-7.113.202.926
I182067125;Larceny From Motor Vehicle;22/08/2018 08:49;Part One;4.234.194.954;-7.114.451.594
I182067119;Property Found;22/08/2018 09:41;Part Three;4.229.755.533;-7.105.970.910
I182067113;Towed;22/08/2018 07:30;Part Three;4.233.468.193;-7.104.046.672
I182067106;Motor Vehicle Accident Response;21/08/2018 22:30;Part Three;4.231.534.411;-7.109.584.709
I182067099;Towed;22/08/2018 06:57;Part Three;4.235.677.120;-7.107.098.532
I182067093;Medical Assistance;20/08/2018 11:52;Part Three;4.233.478.021;-7.103.435.748
I182067088;Verbal Disputes;22/08/2018 02:49;Part Three;4.233.511.654;-7.110.767.674
I182067080;Simple Assault;22/08/2018 01:36;Part Two;4.234.869.812;-7.103.861.624
I182067069;Verbal Disputes;21/08/2018 23:20;Part Three;4.228.623.708;-7.107.768.279
I182067059;Investigate Property;21/08/2018 22:22;Part Three;4.234.984.183;-7.113.678.902
I182067052;Larceny;21/08/2018 14:00;Part One;4.236.891.445;-7.103.399.585
I182067045;Fraud;21/08/2018 19:51;Part Two;4.235.631.415;-7.113.567.792
I182067037;Medical Assistance;21/08/2018 18:40;Part Three;4.229.037.676;-7.106.139.736
I182067030;Investigate Person;21/08/2018 20:13;Part Three;4.235.339.757;-7.113.621.920
I182067016;Medical Assistance;21/08/2018 19:19;Part Three;4.225.966.057;-7.111.453.396
I182067008;Recovered Stolen Property;16/08/2018 17:00;Part Two;4.231.688.133;-7.108.874.073
I182067001;Investigate Person;21/08/2018 18:03;Part Three;4.230.829.668;-7.106.747.771
I182066995;Larceny From Motor Vehicle;21/08/2018 15:30;Part One;4.234.290.298;-7.109.018.844
I182066990;Simple Assault;21/08/2018 17:48;Part Two;4.234.238.732;-7.107.457.520
I182066982;Investigate Person;21/08/2018 17:10;Part Three;4.226.922.388;-7.112.085.347
I182066975;Simple Assault;21/08/2018 17:15;Part Two;4.237.843.402;-7.105.644.163
I182066972;Simple Assault;21/08/2018 17:07;Part Two;4.228.378.654;-7.108.715.810
I182066965;Larceny;21/08/2018 15:42;Part One;4.234.980.175;-7.107.840.978
I182066960;Medical Assistance;21/08/2018 16:11;Part Three;4.234.379.826;-7.116.560.344
I182066956;Other;21/08/2018 15:30;Part Two;4.235.231.190;-7.106.370.510
I182066948;Counterfeiting;21/08/2018 16:25;Part Two;4.238.133.400;-7.102.718.945
I182066943;Police Service Incidents;21/08/2018 15:16;Part Three;4.234.295.139;-7.108.314.540
I182066938;Medical Assistance;21/08/2018 15:02;Part Three;4.232.809.966;-7.106.321.676
I182066931;Other;21/08/2018 13:45;Part Two;4.228.314.378;-7.106.766.456
I182066920;Aggravated Assault;21/08/2018 13:11;Part One;4.238.093.345;-7.104.023.929
I182066916;Other;21/08/2018 12:54;Part Two;4.232.902.469;-7.108.341.505
I182066911;Investigate Property;21/08/2018 13:38;Part Three;4.231.538.436;-7.109.870.021
I182066906;Missing Person Located;21/08/2018 14:07;Part Three;4.233.568.335;-7.107.043.382
I182066901;Residential Burglary;21/08/2018 13:24;Part One;4.228.913.147;-7.109.293.028
I182066895;Vandalism;01/08/2018 12:00;Part Two;4.234.967.243;-7.106.972.800
I182066889;Police Service Incidents;21/08/2018 13:10;Part Three;4.233.367.922;-7.109.187.755
I182066883;Larceny;21/08/2018 11:30;Part One;4.235.997.967;-7.105.474.135
I182066879;Investigate Property;21/08/2018 09:56;Part Three;4.232.563.183;-7.110.845.359
I182066875;Fraud;21/08/2018 12:54;Part Two;4.227.433.516;-7.108.508.122
I182066867;Towed;21/08/2018 11:43;Part Three;4.234.974.214;-7.115.455.697
I182066862;Other;21/08/2018 11:45;Part Two;4.228.834.693;-7.108.607.720
I182066858;Investigate Person;21/08/2018 10:47;Part Three;4.234.937.839;-7.113.249.037
I182066851;Investigate Person;21/08/2018 10:57;Part Three;4.230.418.639;-7.106.554.861
I182066847;Vandalism;21/08/2018 10:55;Part Two;4.234.410.718;-7.110.180.260
I182066840;Property Found;21/08/2018 11:04;Part Three;4.233.989.976;-7.107.930.014
I182066834;Larceny;21/08/2018 10:46;Part One;4.234.840.576;-7.108.688.339
I182066825;Investigate Person;21/08/2018 09:56;Part Three;4.235.170.571;-7.111.989.956
I182066816;Violations;21/08/2018 09:39;Part Two;4.235.118.146;-7.108.824.120
I182066809;Police Service Incidents;21/08/2018 08:16;Part Three;4.234.280.177;-7.110.069.510
I182066803;Motor Vehicle Accident Response;21/08/2018 07:46;Part Three;4.236.116.819;-7.106.371.565
I182066796;Larceny From Motor Vehicle;20/08/2018 18:30;Part One;4.233.337.487;-7.104.451.764
I182066788;Medical Assistance;21/08/2018 05:25;Part Three;4.230.626.521;-7.106.864.556
I182066781;Other;21/08/2018 04:17;Part Two;4.231.158.604;-7.108.295.318
I182066769;Medical Assistance;21/08/2018 01:03;Part Three;4.232.544.469;-7.106.964.485
I182066763;Property Lost;21/08/2018 00:37;Part Three;4.227.490.448;-7.111.007.016
I182066757;Medical Assistance;20/08/2018 22:40;Part Three;4.231.317.095;-7.111.207.359
I182066750;Medical Assistance;20/08/2018 22:12;Part Three;4.234.980.175;-7.107.840.978
I182066742;Medical Assistance;20/08/2018 19:49;Part Three;4.233.414.659;-7.109.470.188
I182066733;Larceny;18/08/2018 08:00;Part One;4.233.313.016;-7.105.145.759
I182066725;Larceny;20/08/2018 20:50;Part One;4.237.421.104;-7.103.918.485
I182066717;Landlord/Tenant Disputes;20/08/2018 19:03;Part Three;4.229.944.216;-7.108.489.748
I182066711;Investigate Person;20/08/2018 20:11;Part Three;4.229.026.233;-7.107.473.856
I182066705;Property Found;16/08/2018 19:00;Part Three;4.225.746.471;-7.112.170.562
I182066699;Drug Violation;20/08/2018 17:01;Part Two;4.233.130.578;-7.107.194.742
I182066693;Larceny From Motor Vehicle;20/08/2018 19:12;Part One;4.229.570.358;-7.106.280.641
I182066688;Aggravated Assault;20/08/2018 16:30;Part One;4.228.728.494;-7.115.306.857
I182066682;Auto Theft;19/08/2018 23:00;Part One;4.234.535.675;-7.108.909.650
I182066674;Drug Violation;20/08/2018 18:20;Part Two;4.226.223.435;-7.116.352.042
I182066666;Motor Vehicle Accident Response;19/08/2018 02:30;Part Three;4.235.074.197;-7.106.006.135
I182066658;Drug Violation;20/08/2018 17:14;Part Two;4.229.228.790;-7.107.177.018
I182066655;Larceny;20/08/2018 17:22;Part One;4.235.199.294;-7.107.706.785
I182066647;Simple Assault;20/08/2018 10:25;Part Two;4.231.915.678;-7.110.067.583
I182066643;Motor Vehicle Accident Response;01/08/2018 16:00;Part Three;4.234.395.226;-7.108.990.705
I182066635;Property Lost;20/08/2018 16:31;Part Three;4.227.372.385;-7.109.449.411
I182066627;Property Lost;19/08/2018 18:08;Part Three;4.235.512.339;-7.106.087.980
I182066618;Verbal Disputes;20/08/2018 14:51;Part Three;4.227.132.363;-7.108.183.509
I182066609;Investigate Person;20/08/2018 15:14;Part Three;4.228.565.795;-7.113.978.042
I182066602;Vandalism;20/08/2018 15:00;Part Two;4.224.589.301;-7.113.838.053
I182066596;Liquor Violation;20/08/2018 14:46;Part Two;4.232.952.036;-7.108.530.641
I182066593;Violations;20/08/2018 10:21;Part Two;4.231.920.512;-7.106.676.803
I182066588;Fire Related Reports;20/08/2018 13:52;Part Three;4.226.982.567;-7.111.699.322
I182066580;Larceny;20/08/2018 13:15;Part One;4.235.997.967;-7.105.474.135
I182066574;Investigate Property;20/08/2018 12:55;Part Three;4.232.208.597;-7.110.964.043
I182066568;Simple Assault;20/08/2018 13:00;Part Two;4.235.997.967;-7.105.474.135
I182066562;Aggravated Assault;17/08/2018 01:00;Part One;4.226.629.633;-7.111.096.143
I182066554;Towed;20/08/2018 10:11;Part Three;4.239.214.603;-7.100.893.922
I182066547;Missing Person Located;20/08/2018 12:02;Part Three;4.233.748.963;-7.110.880.593
I182066540;Harbor Related Incidents;20/08/2018 12:11;Part Three;4.237.525.782;-7.102.466.343
I182066533;Violations;20/08/2018 10:59;Part Two;4.234.298.822;-7.106.249.834
I182066526;Police Service Incidents;20/08/2018 10:33;Part Three;4.233.189.752;-7.106.908.191
I182066521;Larceny From Motor Vehicle;19/08/2018 20:00;Part One;4.235.073.001;-7.108.660.505
I182066515;Larceny From Motor Vehicle;19/08/2018 11:00;Part One;4.233.861.405;-7.107.610.072
I182066506;Larceny;09/08/2018 12:00;Part One;4.233.071.752;-7.109.713.240
I182066497;Motor Vehicle Accident Response;19/08/2018 10:00;Part Three;4.236.022.863;-7.114.271.519
I182066491;Towed;20/08/2018 08:47;Part Three;4.233.562.126;-7.107.582.361
I182066486;Property Found;20/08/2018 09:00;Part Three;4.225.621.592;-7.112.401.947
I182066478;Property Lost;17/08/2018 15:30;Part Three;4.234.107.005;-7.108.255.287
I182066472;Disorderly Conduct;20/08/2018 08:13;Part Two;4.236.260.750;-7.106.132.725
I182066466;Vandalism;15/08/2018 18:00;Part Two;4.235.945.258;-7.107.143.722
I182066456;Medical Assistance;20/08/2018 04:32;Part Three;4.226.361.745;-7.110.237.387
I182066445;Drug Violation;20/08/2018 01:53;Part Two;4.231.615.184;-7.109.795.135
I182066436;Warrant Arrests;20/08/2018 01:13;Part Three;4.232.872.589;-7.108.382.217
I182066426;Robbery;19/08/2018 23:02;Part One;4.230.013.580;-7.107.563.344
I182066419;Verbal Disputes;19/08/2018 22:45;Part Three;4.229.398.908;-7.112.009.356
I182066410;Larceny;19/08/2018 21:47;Part One;4.232.004.176;-7.106.104.118
I182066397;Medical Assistance;19/08/2018 20:58;Part Three;4.232.614.300;-7.106.338.264
I182066384;Verbal Disputes;19/08/2018 20:02;Part Three;4.225.545.720;-7.112.078.435
I182066375;Simple Assault;19/08/2018 18:17;Part Two;4.236.240.281;-7.106.954.652
I182066367;Simple Assault;19/08/2018 19:10;Part Two;4.234.266.946;-7.114.098.779
I182066359;Vandalism;19/08/2018 17:44;Part Two;4.232.146.220;-7.107.803.670
I182066351;Simple Assault;19/08/2018 17:34;Part Two;4.225.189.440;-7.112.535.310
I182066346;Simple Assault;19/08/2018 17:45;Part Two;4.227.759.869;-7.109.136.804
I182066339;Investigate Property;19/08/2018 17:44;Part Three;4.234.447.409;-7.108.889.326
I182066332;Warrant Arrests;19/08/2018 17:22;Part Three;4.236.183.857;-7.105.976.489
I182066321;Medical Assistance;19/08/2018 15:47;Part Three;4.235.115.433;-7.106.547.895
I182066316;Property Lost;19/08/2018 16:03;Part Three;4.231.985.444;-7.107.972.518
I182066310;Fraud;19/08/2018 15:36;Part Two;4.231.928.523;-7.105.027.167
I182066301;Auto Theft;19/08/2018 01:00;Part One;4.231.168.573;-7.107.111.997
I182066295;Simple Assault;19/08/2018 13:50;Part Two;4.234.281.748;-7.106.705.160
I182066288;Towed;19/08/2018 13:02;Part Three;4.233.741.306;-7.104.705.969
I182066280;Motor Vehicle Accident Response;19/08/2018 14:05;Part Three;4.232.137.427;-7.105.679.486
I182066275;Ballistics;19/08/2018 11:41;Part Two;4.231.236.627;-7.109.933.740
I182066266;Property Found;19/08/2018 12:53;Part Three;4.231.730.290;-7.105.793.388
I182066256;Motor Vehicle Accident Response;19/08/2018 11:59;Part Three;4.228.666.867;-7.108.625.467
I182066250;Investigate Property;19/08/2018 11:47;Part Three;4.225.621.592;-7.112.401.947
I182066245;Investigate Property;19/08/2018 11:47;Part Three;4.226.989.589;-7.110.413.576
I182066238;Towed;19/08/2018 09:43;Part Three;4.234.412.622;-7.109.760.878
I182066231;Investigate Property;18/08/2018 11:30;Part Three;4.233.861.137;-7.115.048.997
I182066225;Simple Assault;19/08/2018 08:50;Part Two;4.235.594.239;-7.106.258.333
I182066221;Vandalism;18/08/2018 18:00;Part Two;4.229.807.739;-7.105.695.195
I182066215;Landlord/Tenant Disputes;19/08/2018 08:40;Part Three;4.230.131.086;-7.108.443.841
I182066204;Verbal Disputes;19/08/2018 06:45;Part Three;4.227.277.290;-7.107.725.241
I182066194;Evading Fare;19/08/2018 05:12;Part Two;4.225.621.592;-7.112.401.947
I182066186;Other;18/08/2018 17:30;Part Two;4.233.511.904;-7.107.491.710
I182066179;Motor Vehicle Accident Response;19/08/2018 03:12;Part Three;4.232.706.721;-7.110.128.822
I182066175;Verbal Disputes;19/08/2018 02:00;Part Three;4.229.204.070;-7.107.544.515
I182066166;Medical Assistance;03/08/2018 00:00;Part Three;4.225.987.233;-7.111.936.085
I182066158;Missing Person Reported;18/08/2018 16:00;Part Three;4.230.344.073;-7.106.674.608
I182066152;Robbery;19/08/2018 00:11;Part One;4.231.433.402;-7.109.791.405
I182066145;Motor Vehicle Accident Response;19/08/2018 00:00;Part Three;4.230.238.881;-7.108.539.388
I182066138;Investigate Person;18/08/2018 23:08;Part Three;4.230.545.103;-7.108.057.209
I182066130;Property Found;18/08/2018 23:06;Part Three;4.232.872.589;-7.108.382.217
I182066120;Restraining Order Violations;18/08/2018 21:48;Part Two;4.228.944.478;-7.106.559.395
I182066110;Missing Person Located;15/08/2018 08:00;Part Three;4.234.432.328;-7.115.778.368
I182066106;Motor Vehicle Accident Response;18/08/2018 21:16;Part Three;4.236.475.392;-7.105.469.547
I182066099;Drug Violation;18/08/2018 21:11;Part Two;4.228.709.355;-7.114.822.128
I182066094;Motor Vehicle Accident Response;18/08/2018 19:29;Part Three;4.233.254.716;-7.107.212.420
I182066092;Aggravated Assault;18/08/2018 20:24;Part One;4.231.987.076;-7.107.096.263
I182066086;Motor Vehicle Accident Response;18/08/2018 20:11;Part Three;4.229.855.898;-7.107.307.742
I182066076;Confidence Games;16/08/2018 19:00;Part Two;4.234.241.352;-7.114.460.462
I182066069;Verbal Disputes;18/08/2018 18:18;Part Three;4.232.311.604;-7.106.917.230
I182066062;Larceny From Motor Vehicle;18/08/2018 16:29;Part One;4.232.047.753;-7.107.273.673
I182066055;Investigate Person;18/08/2018 16:29;Part Three;4.232.469.443;-7.110.087.902
I182066043;Larceny;14/08/2018 15:04;Part One;4.227.381.773;-7.116.583.944
I182066033;Larceny;18/08/2018 15:13;Part One;4.234.980.175;-7.107.840.978
I182066028;Auto Theft;17/08/2018 20:00;Part One;4.227.348.212;-7.113.779.498
I182066020;Landlord/Tenant Disputes;18/08/2018 09:30;Part Three;4.225.093.711;-7.112.277.648
I182066012;Verbal Disputes;18/08/2018 13:51;Part Three;4.227.993.040;-7.107.411.480
I182066006;Investigate Property;18/08/2018 14:01;Part Three;4.233.506.218;-7.109.316.781
I182065999;Fraud;18/08/2018 12:02;Part Two;4.235.085.449;-7.113.408.859
I182065991;Fraud;01/08/2018 09:00;Part Two;4.226.193.774;-7.110.504.282
I182065983;Other;18/08/2018 11:38;Part Two;4.233.562.126;-7.107.582.361
I182065974;Medical Assistance;18/08/2018 10:44;Part Three;4.227.326.387;-7.114.401.468
I182065963;Fire Related Reports;18/08/2018 10:55;Part Three;4.231.757.205;-7.108.445.525
I182065957;Simple Assault;18/08/2018 07:55;Part Two;4.234.483.984;-7.106.740.492
I182065951;Property Lost;16/08/2018 12:00;Part Three;4.237.901.498;-7.103.920.664
I182065944;Medical Assistance;18/08/2018 09:01;Part Three;4.227.419.363;-7.113.052.404
I182065937;Motor Vehicle Accident Response;18/08/2018 07:57;Part Three;4.227.683.754;-7.109.526.440
I182065929;Fraud;13/08/2018 10:00;Part Two;4.226.704.228;-7.116.398.072
I182065921;Motor Vehicle Accident Response;18/08/2018 04:29;Part Three;4.238.476.292;-7.107.385.454
I182065909;Commercial Burglary;18/08/2018 01:42;Part One;4.236.492.400;-7.105.331.772
I182065904;Verbal Disputes;18/08/2018 00:03;Part Three;4.229.955.614;-7.108.073.767
I182065898;Motor Vehicle Accident Response;18/08/2018 01:11;Part Three;4.229.869.500;-7.107.555.206
I182065887;Motor Vehicle Accident Response;18/08/2018 00:15;Part Three;4.235.590.084;-7.107.058.043
I182065882;License Violation;18/08/2018 01:05;Part Three;4.236.394.509;-7.105.942.841
I182065875;License Violation;18/08/2018 00:31;Part Three;4.237.505.251;-7.103.883.891
I182065869;Investigate Property;17/08/2018 22:54;Part Three;4.230.465.897;-7.106.912.603
I182065865;Motor Vehicle Accident Response;17/08/2018 22:16;Part Three;4.231.385.973;-7.106.958.522
I182065856;Property Found;17/08/2018 22:30;Part Three;4.225.621.592;-7.112.401.947
I182065847;Harassment;12/08/2018 12:00;Part Two;4.225.856.618;-7.111.951.626
I182065838;Warrant Arrests;17/08/2018 20:45;Part Three;4.235.521.429;-7.106.206.351
I182065828;Property Lost;17/08/2018 20:20;Part Three;4.228.631.299;-7.109.218.412
I182065814;Larceny;17/08/2018 19:48;Part One;4.234.493.428;-7.106.366.374
I182065808;Medical Assistance;17/08/2018 19:00;Part Three;4.231.993.295;-7.108.157.395
I182065799;Robbery;17/08/2018 19:09;Part One;4.227.863.649;-7.109.541.135
I182065794;Larceny;17/08/2018 18:30;Part One;4.229.848.866;-7.106.313.294
I182065787;Motor Vehicle Accident Response;15/08/2018 18:35;Part Three;4.234.815.229;-7.108.450.821
I182065780;Property Related Damage;15/08/2018 07:00;Part Three;4.237.081.805;-7.103.929.078
I182065773;Larceny From Motor Vehicle;17/08/2018 17:54;Part One;4.228.631.299;-7.109.218.412
I182065766;Missing Person Located;12/08/2018 16:05;Part Three;4.232.866.284;-7.108.563.401
I182065761;Landlord/Tenant Disputes;17/08/2018 16:32;Part Three;4.229.574.022;-7.107.322.638
I182065753;Investigate Person;16/08/2018 18:30;Part Three;4.234.862.382;-7.108.277.637
I182065748;Motor Vehicle Accident Response;17/08/2018 15:34;Part Three;4.226.628.086;-7.111.951.160
I182065738;Investigate Property;17/08/2018 15:42;Part Three;4.236.643.546;-7.106.135.413
I182065732;Property Lost;03/08/2018 10:00;Part Three;4.235.037.870;-7.107.626.098
I182065728;Other;17/08/2018 13:14;Part Two;4.229.453.954;-7.108.669.890
I182065724;Residential Burglary;17/08/2018 13:40;Part One;4.234.561.901;-7.107.990.847
I182065719;Larceny;17/08/2018 14:00;Part One;4.234.266.946;-7.114.098.779
I182065712;Confidence Games;16/08/2018 09:21;Part Two;4.232.809.966;-7.106.321.676
I182065704;Aggravated Assault;17/08/2018 13:25;Part One;4.235.408.145;-7.105.977.436
I182065698;Fraud;10/08/2018 12:00;Part Two;4.232.974.821;-7.108.454.012
I182065692;Larceny From Motor Vehicle;16/08/2018 21:00;Part One;4.234.638.022;-7.113.804.496
I182065690;Investigate Property;17/08/2018 13:03;Part Three;4.231.594.228;-7.111.014.262
I182065684;Investigate Person;17/08/2018 12:37;Part Three;4.234.063.708;-7.107.572.281
I182065671;Harassment;17/08/2018 10:00;Part Two;4.237.429.221;-7.106.252.339
I182065665;Property Found;17/08/2018 11:47;Part Three;4.228.394.551;-7.106.175.983
I182065659;Vandalism;16/08/2018 20:30;Part Two;4.232.469.443;-7.110.087.902
I182065654;Investigate Person;17/08/2018 11:37;Part Three;4.233.598.881;-7.107.764.721
I182065648;Drug Violation;17/08/2018 11:41;Part Two;4.229.755.533;-7.105.970.910
I182065642;Other;17/08/2018 10:23;Part Two;4.233.130.578;-7.107.194.742
I182065635;Other;16/08/2018 09:13;Part Two;4.235.815.345;-7.105.605.818
I182065626;Larceny;16/08/2018 16:45;Part One;4.236.124.327;-7.106.497.327
I182065620;Investigate Person;17/08/2018 09:51;Part Three;4.234.314.406;-7.109.589.305
I182065614;Towed;16/08/2018 20:30;Part Three;4.228.915.799;-7.112.522.353
I182065606;Motor Vehicle Accident Response;16/08/2018 23:25;Part Three;4.230.645.148;-7.107.730.382
I182065599;Missing Person Located;16/08/2018 06:30;Part Three;4.229.707.502;-7.106.381.418
I182065590;Property Lost;16/08/2018 23:45;Part Three;4.225.621.592;-7.112.401.947
I182065585;Vandalism;17/08/2018 06:41;Part Two;4.234.355.868;-7.108.734.146
I182065578;Motor Vehicle Accident Response;17/08/2018 02:25;Part Three;4.238.504.713;-7.107.502.044
I182065570;Investigate Property;17/08/2018 00:34;Part Three;4.228.746.609;-7.107.231.418
